direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,start_time,end_time,duration_seconds,safety
83.79106075877417,1495.017783736211,6,7,3,120.0,2100,161.53846153846155,113.34740021762596,315,15,17.0,21.23076923076923,14.655814525582809,42,2,2020-05-02T10:43:37.361501,2020-05-02T10:44:14.762344,37.400843,unsafe
177.15849370950104,1578.150404870131,6,8,1,90.0,2055,146.78571428571428,110.83461203292858,345,15,22.0,23.071428571428573,10.552347644781541,42,7,2020-05-05T11:37:59.812921,2020-05-05T11:38:38.956806,39.143885,unsafe
120.09649018010694,1256.3197615640067,9,6,2,300.0,3270,218.0,132.9135057095403,345,30,32.0,23.666666666666668,15.238839267549947,47,2,2020-05-02T10:44:15.285316,2020-05-02T10:44:43.897039,28.611723,unsafe
269.48612805935187,1918.7675533715092,13,10,4,255.0,4755,206.7391304347826,128.27118602578386,345,15,17.0,16.565217391304348,12.150598793462713,42,2,2020-05-05T11:38:42.748416,2020-05-05T11:39:17.215287,34.466871,unsafe
146.402635769407,1100.4956258014015,6,5,4,285.0,2190,199.0909090909091,115.32204279199622,330,45,17.0,17.454545454545453,9.875254992000196,32,2,2020-05-02T10:44:44.994040,2020-05-02T10:45:12.685147,27.691107,unsafe
149.89329538041386,2201.328614223397,9,10,6,90.0,3225,169.73684210526315,131.94370494357898,345,15,22.0,24.105263157894736,14.171486334564484,47,2,2020-05-05T11:39:18.650401,2020-05-05T11:39:47.728872,29.078471,unsafe
239.43738967899466,1755.9375728747834,6,8,2,90.0,2250,160.71428571428572,126.19227312287535,345,15,29.5,25.214285714285715,13.576127006248724,42,2,2020-05-02T10:45:13.027136,2020-05-02T10:45:46.988918,33.961782,unsafe
70.3420215802759,1514.7023938923462,6,6,2,180.0,2205,183.75,113.59880060986559,330,15,22.0,20.333333333333332,11.960583412006102,47,2,2020-05-05T11:39:48.428902,2020-05-05T11:40:25.433955,37.005053,unsafe
69.36083649386055,1353.2571896853233,7,7,3,172.5,2505,178.92857142857142,126.19682149365744,330,15,27.0,27.0,9.819805060619657,42,7,2020-05-02T10:45:47.424918,2020-05-02T10:46:29.381884,41.956966,unsafe
191.65905615326017,1290.7900856536448,6,10,2,67.5,2190,136.875,127.48621248982181,345,15,24.5,25.75,14.523687548277813,47,2,2020-05-05T11:40:26.681940,2020-05-05T11:40:56.810163,30.128223,unsafe
55.195635650759584,2054.713814434041,11,16,5,75.0,4020,148.88888888888889,134.84101292052097,345,15,17.0,19.962962962962962,12.856707376081319,47,2,2020-05-02T10:46:30.597439,2020-05-02T10:47:00.972122,30.374683,unsafe
177.15849370950104,1474.5753110928292,7,6,2,270.0,2595,199.6153846153846,116.54417350815194,345,45,17.0,23.153846153846153,14.564689406739605,47,7,2020-05-05T11:40:59.895053,2020-05-05T11:41:30.591201,30.696148,unsafe
208.2081710662985,1606.930066663081,7,6,1,270.0,2550,196.15384615384616,111.54774497175647,330,15,22.0,23.53846153846154,14.329181546305506,47,2,2020-05-02T10:47:01.258093,2020-05-02T10:47:34.307003,33.04891,unsafe
269.48612805935187,1541.0802452056032,5,4,2,240.0,1755,195.0,114.67344941179715,330,30,32.0,30.333333333333332,8.498365855987975,42,17,2020-05-05T11:41:32.633635,2020-05-05T11:42:03.290499,30.656864,unsafe
177.5049295090139,2270.884604003767,8,7,3,255.0,2940,196.0,114.16654501210063,345,30,27.0,24.0,15.033296378372908,47,2,2020-05-02T10:47:35.029514,2020-05-02T10:48:05.674827,30.645313,unsafe
35.60898762952969,1800.5523098047445,7,13,2,60.0,2625,131.25,125.57741636138243,345,15,22.0,22.25,13.91716565971678,47,2,2020-05-05T11:42:04.745031,2020-05-05T11:42:41.287111,36.54208,unsafe
201.41220129763533,1761.1549520477477,9,9,2,195.0,3315,184.16666666666666,130.5570330885659,345,30,32.0,25.61111111111111,15.794298862032777,47,2,2020-05-02T10:48:06.444889,2020-05-02T10:48:35.270503,28.825614,unsafe
6.545009041319231,1346.5228051424845,11,10,2,270.0,3945,187.85714285714286,138.45724308704587,345,15,22.0,23.19047619047619,11.639911011028873,47,7,2020-05-05T11:42:42.483111,2020-05-05T11:43:16.439224,33.956113,unsafe
102.38665564547864,1704.5358185585387,5,7,2,105.0,1725,143.75,106.85124004895779,315,15,19.5,21.166666666666668,13.514395616855714,42,2,2020-05-02T10:48:35.627478,2020-05-02T10:49:02.345437,26.717959,unsafe
177.15849370950104,2350.5133942657703,8,11,2,105.0,2925,153.94736842105263,122.90966887759933,345,15,17.0,21.473684210526315,15.208613975578832,47,2,2020-05-05T11:43:17.133821,2020-05-05T11:43:48.513700,31.379879,unsafe
